ncodpers,ind_empleado,pais_residencia,sexo,age,AgeStatus,ind_nuevo,antiguedad,indrel,indrel_1mes,tiprel_1mes,indresi,indext,indfall,tipodom,cod_prov,ind_actividad_cliente,renta,segmento,ind_ahor_fin_ult1,ind_aval_fin_ult1,ind_cco_fin_ult1,ind_cder_fin_ult1,ind_cno_fin_ult1,ind_ctju_fin_ult1,ind_ctma_fin_ult1,ind_ctop_fin_ult1,ind_ctpp_fin_ult1,ind_deco_fin_ult1,ind_deme_fin_ult1,ind_dela_fin_ult1,ind_ecue_fin_ult1,ind_fond_fin_ult1,ind_hip_fin_ult1,ind_plan_fin_ult1,ind_pres_fin_ult1,ind_reca_fin_ult1,ind_tjcr_fin_ult1,ind_valo_fin_ult1,ind_viv_fin_ult1,ind_nomina_ult1,ind_nom_pens_ult1,ind_recibo_ult1
105542,0,1,0,69,1,0,189,1,1.0,0,1,0,0,1,8,1,33265.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105442,0,1,1,55,0,0,166,1,1.0,0,1,0,0,1,28,1,371019.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105435,0,1,0,58,0,0,202,1,1.0,1,1,0,0,1,28,0,63527.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372,0,1,0,51,0,0,202,1,1.0,1,1,0,0,1,28,0,139122.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105370,0,1,0,63,0,0,200,1,1.0,0,1,0,0,1,29,1,268534.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
105369,0,1,1,0,1,0,202,1,1.0,0,1,0,0,1,28,1,204826.0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
105366,0,1,0,48,0,0,202,1,1.0,0,1,0,0,1,35,0,113431.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105364,0,1,0,61,0,0,202,1,1.0,1,1,1,0,1,28,0,345399.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105363,0,1,1,57,0,0,173,1,1.0,0,1,0,0,1,41,0,147579.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105362,0,1,1,39,0,0,202,1,1.0,1,1,0,0,1,28,0,88337.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105359,0,1,0,46,0,0,202,1,1.0,0,1,0,0,1,28,1,382381.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
105358,0,1,0,50,0,0,202,1,1.0,1,1,0,0,1,28,0,91682.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105355,0,1,0,52,0,0,202,1,1.0,1,1,0,0,1,28,0,123688.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105353,0,1,0,63,0,0,100,1,1.0,0,1,0,0,1,46,1,90227.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105350,0,1,0,76,1,0,202,1,1.0,1,1,0,0,1,28,0,189923.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105347,0,1,0,57,0,0,202,1,1.0,0,1,0,0,1,33,1,180930.0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
105344,0,1,1,88,1,0,202,1,1.0,1,1,0,0,1,8,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105334,0,1,0,47,0,0,130,1,1.0,0,1,0,0,1,26,1,58916.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105333,0,1,0,57,0,0,192,1,1.0,1,1,0,0,1,28,0,61803.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105332,0,1,1,55,0,0,192,1,1.0,1,1,0,0,1,28,0,61803.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105330,0,1,0,49,0,0,202,1,1.0,1,1,0,0,1,30,1,114523.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105328,0,1,0,66,1,0,88,1,1.0,0,1,0,0,1,14,0,93345.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105327,0,1,0,46,0,0,202,1,1.0,0,1,0,0,1,28,1,214124.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105326,0,1,1,50,0,0,177,1,1.0,1,1,0,0,1,28,1,301063.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105325,0,1,0,51,0,0,27,1,1.0,0,1,0,0,1,28,1,170022.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105324,0,1,0,54,0,0,45,1,1.0,1,1,0,0,1,28,0,113299.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105378,0,1,1,44,0,0,202,1,1.0,1,1,0,0,1,8,0,231642.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379,0,1,0,71,1,0,202,1,1.0,0,1,0,0,1,28,1,88357.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105380,0,1,1,59,0,0,202,1,1.0,0,1,0,0,1,28,1,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
105384,0,1,0,45,0,0,62,1,1.0,0,1,0,0,1,28,1,151676.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105433,0,1,1,75,1,0,92,1,1.0,0,1,0,0,1,28,0,192972.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105431,0,1,0,79,1,0,202,1,1.0,0,1,0,0,1,28,1,85371.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105430,0,1,0,43,0,0,151,1,1.0,0,1,0,0,1,28,1,175044.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105428,0,1,0,53,0,0,202,1,1.0,0,1,0,0,1,38,1,0.0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1
105427,0,1,0,41,0,0,202,1,1.0,1,1,0,0,1,8,0,192591.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105426,0,1,1,45,0,0,202,1,1.0,1,1,0,0,1,11,0,593438.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105423,0,1,0,58,0,0,201,1,1.0,0,1,0,0,1,28,1,312112.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
105422,0,1,1,57,0,0,202,1,1.0,1,1,0,0,1,32,0,49669.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105420,0,1,1,45,0,0,202,1,1.0,1,1,0,0,1,50,0,145593.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105419,0,1,1,68,1,0,202,1,1.0,1,1,0,0,1,28,0,147484.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105415,0,1,0,61,0,0,202,1,1.0,0,1,0,0,1,41,1,103720.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
105441,0,1,1,86,1,0,202,1,1.0,0,1,0,0,1,28,1,134632.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105413,0,1,0,47,0,0,202,1,1.0,1,1,0,0,1,28,0,229527.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105406,0,1,0,0,1,0,202,1,1.0,1,1,0,0,1,7,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105404,0,1,1,45,0,0,142,1,1.0,0,1,0,0,1,28,1,141399.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
105403,0,1,1,55,0,0,202,1,1.0,0,1,0,0,1,29,1,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
105402,0,1,0,58,0,0,202,1,1.0,0,1,0,0,1,18,1,101765.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
105401,0,1,1,38,0,0,202,1,1.0,1,1,1,0,1,28,0,74119.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105396,0,1,0,51,0,0,125,1,1.0,0,1,0,0,1,28,1,232366.0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1
105392,0,1,0,50,0,0,202,1,1.0,0,1,0,0,1,18,1,223051.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
105389,0,1,0,68,1,0,202,1,1.0,0,0,1,0,1,0,1,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105388,0,1,0,46,0,0,174,1,1.0,1,1,0,0,1,7,0,94010.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105387,0,1,0,57,0,0,202,1,1.0,1,1,0,0,1,8,0,151692.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105385,0,1,0,47,0,0,202,1,1.0,1,1,0,0,1,28,0,68436.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105410,0,1,0,45,0,0,202,1,1.0,1,1,0,0,1,11,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105543,0,1,0,90,1,0,202,1,1.0,1,1,0,0,1,42,0,114843.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105546,0,1,1,0,1,0,202,1,1.0,0,1,0,0,1,50,1,125990.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
105547,0,1,1,56,0,0,202,1,1.0,1,1,0,0,1,29,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105684,0,1,0,55,0,0,202,1,1.0,0,1,0,0,1,30,1,45048.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105682,0,1,0,48,0,0,202,1,1.0,1,1,0,0,1,48,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105681,0,1,0,42,0,0,202,1,1.0,1,1,0,0,1,8,0,66559.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105680,0,1,1,52,0,0,202,1,1.0,0,1,0,0,1,28,1,179255.0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
105678,0,1,0,68,1,0,202,1,1.0,1,1,0,0,1,33,0,86543.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105677,0,1,0,55,0,0,202,1,1.0,1,1,0,0,1,38,0,95755.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105675,0,1,0,55,0,0,202,1,1.0,1,1,0,0,1,35,0,68891.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105672,0,1,0,46,0,0,202,1,1.0,0,1,0,0,1,9,1,116421.0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
105671,0,1,1,56,0,0,202,1,1.0,0,1,0,0,1,28,1,226364.0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
105670,0,1,1,48,0,0,237,1,1.0,0,1,0,0,1,28,1,204900.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105667,0,1,0,45,0,0,202,1,1.0,0,1,0,0,1,28,1,0.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105666,0,1,1,47,0,0,202,1,1.0,1,1,1,0,1,28,0,104263.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105664,0,1,1,70,1,0,202,1,1.0,0,1,0,0,1,28,1,51033.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
105663,0,1,0,49,0,0,202,1,1.0,0,1,0,0,1,8,1,49758.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105662,0,1,1,50,0,0,201,1,1.0,0,1,0,0,1,8,1,161470.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
105661,0,1,1,43,0,0,202,1,1.0,0,1,0,0,1,8,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105660,0,1,0,51,0,0,201,1,1.0,0,1,0,0,1,8,1,161470.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105658,0,1,1,61,0,0,202,1,1.0,1,1,0,0,1,45,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105657,0,1,0,71,1,0,202,1,1.0,1,1,0,0,1,3,0,83700.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105656,0,1,0,55,0,0,181,1,1.0,0,1,0,0,1,28,1,101333.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105655,0,1,0,56,0,0,202,1,1.0,0,1,0,0,1,28,1,222338.0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
105654,0,1,1,62,0,0,202,1,1.0,0,1,0,0,1,45,1,78523.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
105653,0,1,0,45,0,0,202,1,1.0,0,1,0,0,1,28,1,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105685,0,1,1,50,0,0,202,1,1.0,0,1,0,0,1,28,1,145320.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
105687,0,1,0,48,0,0,202,1,1.0,1,1,1,0,1,28,0,93848.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105688,0,1,0,58,0,0,202,1,1.0,1,1,0,0,1,8,0,193303.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105689,0,1,1,84,1,0,202,1,1.0,0,1,0,0,1,28,0,262964.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105742,0,1,0,42,0,0,202,1,1.0,1,1,0,0,1,46,0,133007.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105740,0,1,0,64,0,0,202,1,1.0,1,1,0,0,1,46,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105736,0,1,0,53,0,0,202,1,1.0,1,1,0,0,1,47,0,249327.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105735,0,1,0,48,0,0,77,1,1.0,1,1,0,0,1,8,0,287772.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105734,0,1,0,44,0,0,202,1,1.0,0,1,0,0,1,28,1,337475.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
105733,0,1,0,56,0,0,202,1,1.0,1,1,0,0,1,35,0,78353.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105732,0,1,1,50,0,0,202,1,1.0,1,1,0,0,1,28,0,225772.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105731,0,1,0,53,0,0,202,1,1.0,1,1,0,0,1,28,0,142922.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105728,0,1,0,58,0,0,202,1,1.0,0,1,0,0,1,28,1,0.0,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
105727,0,1,1,87,1,0,202,1,1.0,0,1,0,0,1,28,1,68969.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
105726,0,1,0,66,1,0,202,1,1.0,0,1,0,0,1,11,1,121062.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105652,0,1,1,67,1,0,122,1,1.0,1,1,0,0,1,28,0,228789.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105724,0,1,0,52,0,0,202,1,1.0,0,1,0,0,1,28,1,117057.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105712,0,1,0,53,0,0,165,1,1.0,1,1,0,0,1,28,0,98650.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105711,0,1,0,47,0,0,202,1,1.0,0,1,0,0,1,28,1,190007.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105710,0,1,1,66,1,0,202,1,1.0,0,1,0,0,1,28,1,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105704,0,1,0,54,0,0,202,1,1.0,1,1,0,0,1,25,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105702,0,1,0,60,0,0,202,1,1.0,0,1,0,0,1,28,1,88210.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1
105701,0,1,1,45,0,0,209,1,1.0,0,1,0,0,1,8,0,175359.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105700,0,1,1,57,0,0,202,1,1.0,1,1,0,0,1,28,0,227031.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105699,0,1,0,57,0,0,202,1,1.0,1,1,0,0,1,28,0,227031.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105697,0,1,0,62,0,0,202,1,1.0,1,1,0,0,1,28,0,213912.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105694,0,1,0,63,0,0,201,1,1.0,0,1,0,0,1,28,1,547262.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
105693,0,1,1,69,1,0,181,1,1.0,0,1,0,0,1,28,1,89058.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
105716,0,1,0,43,0,0,202,1,1.0,0,1,0,0,1,28,1,406838.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
105651,0,1,1,45,0,0,13,1,1.0,1,1,0,0,1,12,0,37240.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650,0,1,1,72,1,0,202,1,1.0,1,1,0,0,1,28,0,110401.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105648,0,1,0,72,1,0,202,1,1.0,0,1,0,0,1,28,0,113229.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105602,0,1,0,43,0,0,202,1,1.0,0,1,0,0,1,28,1,191886.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
105601,0,1,0,51,0,0,202,1,1.0,0,1,0,0,1,28,1,133050.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
105600,0,1,1,42,0,0,202,1,1.0,0,1,0,0,1,9,1,94982.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105597,0,1,1,69,1,0,202,1,1.0,0,1,0,0,1,28,0,185543.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105594,0,1,0,55,0,0,202,1,1.0,1,1,0,0,1,28,0,174238.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105593,0,1,0,73,1,0,202,1,1.0,0,1,0,0,1,28,1,185543.0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1
105592,0,1,1,43,0,0,235,1,1.0,1,1,0,0,1,28,0,144737.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105590,0,1,0,57,0,0,202,1,1.0,1,1,0,0,1,28,0,122995.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105588,0,1,0,62,0,0,201,1,1.0,0,1,0,0,1,35,1,47953.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
105586,0,1,0,65,1,0,150,1,1.0,0,1,0,0,1,35,1,132553.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105585,0,1,1,37,0,0,202,1,1.0,0,1,0,0,1,41,1,228519.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
105603,0,1,0,69,1,0,202,1,1.0,0,1,0,0,1,28,0,181288.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105584,0,1,1,48,0,0,165,1,1.0,0,1,0,0,1,5,1,51018.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105580,0,1,0,39,0,0,202,1,1.0,0,1,0,0,1,28,1,80872.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105574,0,1,1,45,0,0,202,1,1.0,0,1,0,0,1,28,1,58634.0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
105571,0,1,0,69,1,0,202,1,1.0,1,1,1,0,1,14,0,81105.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105570,0,1,0,47,0,0,202,1,1.0,0,1,0,0,1,28,1,179292.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
105569,0,1,0,44,0,0,202,1,1.0,1,1,0,0,1,35,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105567,0,1,0,49,0,0,202,1,1.0,1,1,0,0,1,36,0,74848.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105566,0,1,0,46,0,0,202,1,1.0,0,1,0,0,1,41,1,74972.0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
105563,0,1,0,55,0,0,202,1,1.0,1,1,0,0,1,14,0,49280.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105561,0,1,0,46,0,0,202,1,1.0,0,1,0,0,1,33,1,157972.0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1
105558,0,1,0,66,1,1,5,1,1.0,0,1,0,0,1,28,0,64349.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105548,0,1,0,51,0,0,202,1,1.0,1,1,0,0,1,46,0,90959.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105581,0,1,0,61,0,0,202,1,1.0,1,1,0,0,1,38,0,163371.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105323,0,1,0,54,0,0,202,1,1.0,1,1,0,0,1,28,0,83230.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105605,0,1,1,0,1,0,202,1,1.0,1,1,0,0,1,28,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105608,0,1,0,44,0,0,202,1,1.0,0,1,0,0,1,28,1,219624.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
105647,0,1,0,53,0,0,193,1,1.0,1,1,1,0,1,28,0,303227.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105645,0,1,1,58,0,0,202,1,1.0,0,1,1,0,1,28,1,428406.0,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
105643,0,1,1,44,0,0,202,1,1.0,1,1,0,0,1,28,0,111087.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105640,0,1,0,63,0,0,202,1,1.0,0,1,0,0,1,45,1,78523.0,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1
105639,0,1,1,56,0,0,201,1,1.0,0,1,0,0,1,8,1,105960.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105638,0,1,0,57,0,0,201,1,1.0,0,1,0,0,1,8,1,54045.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
